"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","re_taxes_nr","agi_bucket"
"7717","95 Throop Ave, New Brunswick, NJ, 08901","for_sale",349000,3,1,0.14,"95 Throop Ave","New Brunswick","New Jersey","08901",1253,2011-02-23,"2011",18961,1337.86113601603,48138.9003744528,2969.99214176467,1937,4872.87574495016,0.109857080322768,148744.147777016,8759.64231844312,405.240599124519,1.73725014503454
"7718","950 Admiral Street St, Providence, RI, 02904","for_sale",399900,5,5,0.1,"950 Admiral Street St","Providence","Rhode Island","02904",2692,2014-09-05,"2014",14360,694.027855153203,57678.4923398329,3032.21239554318,3280,7579.84331476323,0.0884401114206128,108218.159470752,1762.04038997214,575.459610027855,2.23050139275766
"7719","9511 Shore Rd Apt 513, Brooklyn, NY, 11209","for_sale",785000,1,1,NA,"9511 Shore Rd Apt 513","Brooklyn","New York","11209",950,2010-07-12,"2010",32874,1455.68643913123,170265.688872665,8423.75938431587,6016,27578.2176796252,0.0967938188233863,278655.967633996,3357.96635639107,1042.91786822413,2.5365334306747
"7720","9524 Ft Hamilton Pkwy Unit 203, Brooklyn, NY, 11209","for_sale",225000,1,1,NA,"9524 Ft Hamilton Pkwy Unit 203","Brooklyn","New York","11209",550,2010-10-28,"2010",32874,1455.68643913123,170265.688872665,8423.75938431587,6016,27578.2176796252,0.0967938188233863,278655.967633996,3357.96635639107,1042.91786822413,2.5365334306747
"7721","953 County Route 8, Westport, NY, 12993","for_sale",325000,3,2,12.23,"953 County Route 8","Westport","New York","12993",2051,2011-07-11,"2011",785.0001,38.5006320381488,3400.47727382456,129.286649390248,141.0002,474.751531878799,0.0929941282810028,6226.88073542922,79.7171872971863,34.9783394932179,2.24331258046973
"7722","953 Ekonk Hill Rd, Voluntown, CT, 06384","for_sale",279900,3,2,0.75,"953 Ekonk Hill Rd","Voluntown","Connecticut","06384",1260,2014-07-18,"2014",1300,74.7461538461538,8793.49230769231,572.361538461538,440,1284.18461538462,0.115384615384615,13551.1307692308,125.076923076923,84.2307692307692,2.72307692307692
"7723","955 River Rd, Agawam, MA, 01001","for_sale",525000,3,3,0.45,"955 River Rd","Agawam","Massachusetts","01001",2314,2014-06-25,"2014",8880,466.621621621622,47722.1509009009,2343.77364864865,2440,6647.31756756757,0.0743243243243243,76717.2511261261,754.752252252252,460.394144144144,2.51576576576577
"7724","955 Saint Nicholas Ave, New York, NY, 10032","for_sale",1485000,6,4,NA,"955 Saint Nicholas Ave","New York","New York","10032",2734,2014-02-03,"2014",30160,1438.25132625995,85099.5232095491,743.62599469496,1140,9866.19429708223,0.0623342175066313,212196.551392573,6223.75331564987,115.271883289125,1.8236074270557
"7725","957 Saint Nicholas Ave, New York, NY, 10032","for_sale",1695000,2,3,NA,"957 Saint Nicholas Ave","New York","New York","10032",2019,2014-10-21,"2014",30160,1438.25132625995,85099.5232095491,743.62599469496,1140,9866.19429708223,0.0623342175066313,212196.551392573,6223.75331564987,115.271883289125,1.8236074270557
"7726","957 State St, New Haven, CT, 06511","for_sale",1395000,3,3,0.1,"957 State St","New Haven","Connecticut","06511",5576,2011-05-04,"2011",22063,1354.51144449984,84038.7255133028,2573.92571273172,2645,11016.1153061687,0.113402533653628,162478.587726057,3832.11222408557,436.968317998459,2.04718306667271
"7727","958 Lake Ave, Greenwich, CT, 06831","for_sale",2890000,5,6,4,"958 Lake Ave","Greenwich","Connecticut","06831",4847,2013-07-19,"2013",7510,15195.2450066578,1009454.67376831,11269.0466045273,2460,310313.834886818,0.0439414114513981,1202695.47536618,930.559254327563,730.239680426099,3.54460719041278
"7728","958 Route 163, Montville, CT, 06370","for_sale",529000,4,3,29.65,"958 Route 163","Montville","Connecticut","06370",3252,2010-03-10,"2010",3596,291.942992213571,24615.3047830923,2450.65823136819,1530,3573.3818131257,0.133481674082314,38143.7730812013,383.382925472748,285.96468298109,2.80506117908788
"7729","959 S Broad St, Trenton, NJ, 08611","for_sale",180000,6,3,0.06,"959 S Broad St","Trenton","New Jersey","08611",2151,2012-09-28,"2012",10070,633.51638530288,23349.4329692155,1245.75074478649,1170,2177.40119165839,0.139026812313803,80026.6901688183,4214.56802383317,255.729890764647,1.60873882820258
"7730","96-09 67th Ave Unit 4F, Rego Park, NY, 11374","for_sale",370000,2,1,NA,"96-09 67th Ave Unit 4F","Rego Park","New York","11374",NA,2012-09-14,"2012",22040,1006.68239564428,97718.2663339383,4752.09891107078,4320,14189.0462794918,0.0794010889292196,172768.966878403,2358.64337568058,718.729582577132,2.4065335753176
"7731","96-11 65th Rd Unit 314, Rego Park, NY, 11374","for_sale",449000,2,1,NA,"96-11 65th Rd Unit 314","Rego Park","New York","11374",NA,2014-08-13,"2014",22640,969.655477031802,109758.280035336,4378.72040636042,4250,16582.8405477032,0.0450530035335689,186227.075971731,2318.53356890459,710.044169611307,2.50706713780919
"7732","96 16th St Unit Ph, New York City, NY, 11215","for_sale",1595000,2,2,0.06,"96 16th St Unit Ph","New York City","New York","11215",1215,2014-08-29,"2014",33670,2781.02465102465,528057.421443422,16412.4817344817,7250,122333.7003267,0.0481140481140481,673634.12949213,2452.57202257202,1332.52747252747,3.34630234630235
"7733","96 Ashmall Ave, Monroe, NJ, 08831","for_sale",374900,3,1,0.23,"96 Ashmall Ave","Monroe","New Jersey","08831",NA,2013-05-28,"2013",25020,1104.20503597122,235070.273780975,15375.0039968026,9830,42714.6858513189,0.0771382893685052,343659.476019185,2205.3517186251,2339.45643485212,3.1207034372502
"7734","96 Bald Eagle Rd, Allamuchy Township, NJ, 07840","for_sale",539900,4,3,0.52,"96 Bald Eagle Rd","Allamuchy Township","New Jersey","07840",2729,2012-10-05,"2012",14470,852.340704906704,101579.872840359,8310.42847270214,5500,16409.0165860401,0.125086385625432,157061.225293711,1529.98617829993,1075.09329647547,2.85210780926054
"7735","96 Barclay St, Bridgeport, CT, 06610","for_sale",269900,3,1,0.21,"96 Barclay St","Bridgeport","Connecticut","06610",1152,2012-04-02,"2012",10530,709.399810066477,33387.7473884141,2349.88793922127,1960,3584.81291547958,0.169990503323837,79937.8110161443,2378.26210826211,425.669515669516,1.87844254510921
"7736","96 Button Rd, North Stonington, CT, 06359","for_sale",960000,NA,NA,133,"96 Button Rd","North Stonington","Connecticut","06359",NA,2011-06-24,"2011",2674,164.364996260284,18271.6047120419,1502.2842183994,1039,2845.30777860883,0.114809311892296,27937.4154824233,234.747569184742,196.902767389678,2.83395661929693
"7737","96 County Route 23, Hartford, NY, 12838","for_sale",49900,2,2,0.29,"96 County Route 23","Hartford","New York","12838",1490,2014-12-29,"2014",340,16.8529411764706,1540.55882352941,51.1176470588235,70,201.352941176471,0.0882352941176471,2757.91176470588,39.7058823529412,10.8823529411765,2.38235294117647
"7738","96 Greenbriar Rd, Paramus, NJ, 07652","for_sale",1499000,4,4,0.23,"96 Greenbriar Rd","Paramus","New Jersey","07652",NA,2014-09-11,"2014",12680,855.872239747634,145642.600946372,8233.18138801262,4430,29435.2586750789,0.0488958990536278,204302.41955836,1320.69400630915,1049.44006309148,3.17192429022082
"7739","96 Montauk Dr, Vernon, CT, 06066","for_sale",299900,4,2,0.57,"96 Montauk Dr","Vernon","Connecticut","06066",1563,2014-10-01,"2014",15390,775.238466536712,92721.7374918778,3829.85705003249,4130,13656.7095516569,0.0838206627680312,144144.864847303,1285.17218973359,808.141650422352,2.62248213125406
"7740","96 Riverwood Dr, Toms River, NJ, 08755","for_sale",1300000,5,5,1,"96 Riverwood Dr","Toms River","New Jersey","08755",4130,2011-07-06,"2011",12443,626.51193442096,70918.1324439444,6829.51498834686,4349,11224.7070642128,0.119022743711324,116166.241260146,1155.7212890782,868.444587318171,2.66631841195853
"7741","96 Schermerhorn St Apt 11A, Brooklyn, NY, 11201","for_sale",699000,1,1,NA,"96 Schermerhorn St Apt 11A","Brooklyn","New York","11201",700,2013-01-14,"2013",29680,4869.06570080863,722530.012803235,19329.9568733154,8150,193599.128706199,0.0569407008086253,901362.014824798,1807.20687331536,1483.36253369272,3.46192722371968
"7742","96 Willard Ave, Wallingford, CT, 06492","for_sale",299900,4,3,0.11,"96 Willard Ave","Wallingford","Connecticut","06492",1270,2011-01-10,"2011",23216,1414.10393694004,147777.02140765,11301.3439438318,8413,22580.5664197105,0.12288938662991,228401.403170227,2106.05422984149,1564.14705375603,2.72622329427981
"7743","9601 Atlantic Ave Unit 1104, Lower Township, NJ, 08260","for_sale",1595000,3,3,NA,"9601 Atlantic Ave Unit 1104","Lower Township","New Jersey","08260",1962,2012-09-17,"2012",7290,213.537722908093,21077.8312757202,1721.37585733882,1390,2704.84087791495,0.307270233196159,51195.6419753086,1356.89986282579,301.824417009602,2.01097393689986
"7744","965 Fifth Ave Unit 3B, New York, NY, 10075","for_sale",4950000,3,3,NA,"965 Fifth Ave Unit 3B","New York","New York","10075",2100,2011-03-22,"2011",14209,5017.14842705328,806456.363079738,14405.4280385671,4727,226503.060525019,0.0598212400591175,1033243.50805827,796.955098880991,988.355760433528,3.59898655781547
"7745","968 Sunset Rd, Stamford, CT, 06903","for_sale",795000,5,3,1.05,"968 Sunset Rd","Stamford","Connecticut","06903",2464,2012-03-22,"2012",6980,1714.86819484241,394279.717765043,14661.6948424069,3340,106887.455587393,0.0587392550143266,485353.475644699,1078.89684813754,992.994269340974,3.82521489971347
"7746","969 North St, Greenwich, CT, 06831","for_sale",7300000,7,12,4.43,"969 North St","Greenwich","Connecticut","06831",14580,2011-01-13,"2011",7447,8128.48207331811,838911.268027393,13249.0903719619,2534,227440.368604807,0.0551900093997583,1025545.72404995,935.194574996643,722.188666577145,3.48811601987377
"7747","97-10 62nd Dr Unit 4C, Rego Park, NY, 11374","for_sale",369000,1,1,NA,"97-10 62nd Dr Unit 4C","Rego Park","New York","11374",700,2012-06-27,"2012",22040,1006.68239564428,97718.2663339383,4752.09891107078,4320,14189.0462794918,0.0794010889292196,172768.966878403,2358.64337568058,718.729582577132,2.4065335753176
"7748","97 Cold Brook Rd, Sherman, ME, 04776","for_sale",279000,3,2,5,"97 Cold Brook Rd","Sherman","Maine","04776",1500,2014-05-21,"2014",370,17.8648648648649,1221.86486486487,23.3513513513514,20,138.108108108108,0.135135135135135,2941.35135135135,57.2972972972973,7.2972972972973,1.86486486486486
"7749","97 Continental Rd, Parsippany Troy Hills Township, NJ, 07950","for_sale",499000,3,2,0.06,"97 Continental Rd","Parsippany Troy Hills Township","New Jersey","07950",NA,2013-07-30,"2013",10010,1466.93106893107,146416.544455544,7986.66533466533,4240,29386.3506493507,0.0669330669330669,195083.918081918,1093.37662337662,991.798201798202,3.44155844155844
"7750","97 Gurnee Ave, Haverstraw, NY, 10927","for_sale",399000,4,3,0.11,"97 Gurnee Ave","Haverstraw","New York","10927",1866,2012-06-06,"2012",5900,354.486440677966,15278.5271186441,1111.10677966102,960,1720.43389830508,0.132203389830508,42156.7372881356,1548.27118644068,176.64406779661,1.9
"7751","97 W Shore Dr, Pennington, NJ, 08534","for_sale",999000,5,4,1.72,"97 W Shore Dr","Pennington","New Jersey","08534",NA,2012-07-09,"2012",6250,699.504,188225.5904,7116.8848,2980,48125.7728,0.064,239396.8832,884.336,745.088,3.5968
"7752","971 Blake Ave, Brooklyn, NY, 11208","for_sale",670000,3,2,0.05,"971 Blake Ave","Brooklyn","New York","11208",1116,2012-04-11,"2012",40780,2542.44531633154,89001.6738597352,5957.02084355076,3240,8270.70255026974,0.108386463952918,304883.193231976,14640.9269249632,626.186856302109,1.62775870524767
"7753","9716 Glenhope Rd, Philadelphia, PA, 19115","for_sale",5e+05,4,3,0.15,"9716 Glenhope Rd","Philadelphia","Pennsylvania","19115",1509,2012-06-27,"2012",15540,874.149935649936,71449.2136422136,4857.01158301158,4180,9670.2027027027,0.0971685971685972,126934.94015444,1671.87902187902,781.718146718147,2.4041184041184
"7754","972 N Randolph St, Philadelphia, PA, 19123","for_sale",345000,3,1,0.01,"972 N Randolph St","Philadelphia","Pennsylvania","19123",1023,2013-04-23,"2013",6750,293.023703703704,36733.6325925926,1493.30666666667,1310,5978.01925925926,0.0755555555555556,57104.1259259259,674.133333333333,189.614814814815,2.49925925925926
"7755","973 Fifth Ave, New York, NY, 10075","for_sale",8e+07,9,13,NA,"973 Fifth Ave","New York","New York","10075",15000,2012-07-02,"2012",14170,4918.63726182075,1004731.4283698,13869.8821453776,4750,264890.067748765,0.0557515878616796,1260937.29146083,851.072688779111,1032.77346506704,3.6803105151729
"7756","975 Park Ave Unit 4A, New York, NY, 10028","for_sale",4500000,2,3,NA,"975 Park Ave Unit 4A","New York","New York","10028",NA,2012-01-27,"2012",25350,11876.7763313609,1457199.86153846,21359.3321499014,7060,385811.117948718,0.0544378698224852,1829129.37238659,1503.05325443787,1534.95857988166,3.64023668639053
"7757","976 N Concourse, Cliffwood Beach, NJ, 07735","for_sale",295999,4,1,0.15,"976 N Concourse","Cliffwood Beach","New Jersey","07735",NA,2014-12-10,"2014",9330,453.519828510182,48162.9260450161,3841.38799571275,3170,6865.7513397642,0.0932475884244373,81601.6698821008,1004.73740621651,572.615219721329,2.54019292604502
"7758","978 77th St, New York City, NY, 11228","for_sale",1338000,3,3,NA,"978 77th St","New York City","New York","11228",NA,2013-02-13,"2013",18670,734.255490091055,77299.1478307445,4470.81253347617,3280,11967.8077129084,0.062131762185324,147190.475093733,2713.12801285485,581.296197107659,2.40707016604178
"7759","98-120 Queens Blvd Unit 6G, Rego Park, NY, 11374","for_sale",359000,2,1,NA,"98-120 Queens Blvd Unit 6G","Rego Park","New York","11374",1000,2014-06-27,"2014",22640,969.655477031802,109758.280035336,4378.72040636042,4250,16582.8405477032,0.0450530035335689,186227.075971731,2318.53356890459,710.044169611307,2.50706713780919
"7760","98 Christie St, Edison, NJ, 08820","for_sale",799000,4,2,NA,"98 Christie St","Edison","New Jersey","08820",NA,2013-11-13,"2013",17790,1431.32265317594,259512.463181563,11575.7380550871,6540,54137.3906689151,0.0629567172568859,351197.844294547,2639.42102304666,1648.89263631254,3.38167509836987
"7761","98 Cliffmore Rd, West Hartford, CT, 06107","for_sale",599900,4,4,0.48,"98 Cliffmore Rd","West Hartford","Connecticut","06107",2365,2011-05-25,"2011",9476,731.221929084002,157003.94280287,8398.70472773322,4408,34316.3574292951,0.0594132545377797,209397.596876319,1071.69681300127,1076.41800337695,3.5147741663149
"7762","98 Clinton St, Waterbury, CT, 06710","for_sale",199000,3,2,0.14,"98 Clinton St","Waterbury","Connecticut","06710",1385,2012-02-01,"2012",3990,205.922305764411,8592.04761904762,437.210526315789,560,866.571428571429,0.175438596491228,28267.3458646617,1466.51629072682,88.546365914787,1.71929824561404
"7763","98 Conety Rd, Granville, NY, 12832","for_sale",45900,NA,NA,7,"98 Conety Rd","Granville","New York","12832",NA,2014-11-20,"2014",2760,130.333333333333,9938.16666666667,349.195652173913,450,1200.22826086957,0.0905797101449275,20280.5217391304,382.826086956522,82.463768115942,2.17753623188406
"7764","98 Indian Mills Rd, Shamong, NJ, 08088","for_sale",375000,4,2,0.62,"98 Indian Mills Rd","Shamong","New Jersey","08088",1724,2011-11-29,"2011",12323,672.57266899294,76967.2639779274,7242.32281100381,4859,12282.2820741703,0.138196867645865,123455.337174389,1177.44729367849,940.989207173578,2.73748275582245
"7765","98 Jacoby Run Rd, Mount Bethel, PA, 18343","for_sale",125000,NA,NA,3.27,"98 Jacoby Run Rd","Mount Bethel","Pennsylvania","18343",NA,2014-12-08,"2014",1990,82.929648241206,9912.9648241206,608.130653266332,580,1523.3216080402,0.0753768844221105,16585.1507537688,163.668341708543,104.472361809045,2.57286432160804
"7766","98 Marion St, Bridgeton, NJ, 08302","for_sale",150000,4,2,0.09,"98 Marion St","Bridgeton","New Jersey","08302",1549,2010-03-01,"2010",19721,1402.55210182039,58196.1774250799,3689.0275341007,3816,6425.07925561584,0.154302525226915,145941.613914102,4956.74620962426,704.470615080371,1.99751533897875
"7767","98 Prospect St, Caldwell, NJ, 07006","for_sale",569900,4,2,0.17,"98 Prospect St","Caldwell","New Jersey","07006",NA,2012-09-17,"2012",12630,928.842438638163,209111.391923991,10949.3681710214,4990,48202.6302454473,0.0847189231987332,279444.752177356,1333.3729216152,1166.25494853523,3.35233570863025
"7768","98 Taftville Occum Rd, Norwich, CT, 06360","for_sale",39900,NA,NA,0.6,"98 Taftville Occum Rd","Norwich","Connecticut","06360",NA,2012-11-14,"2012",17810,934.27681078046,67199.6861313869,3786.91297024144,3840,8301.30656934307,0.126895002807412,134162.380123526,2590.54463784391,674.334643458731,2.13026389668725
"7769","98 Valley Rd Apt 4, Cos Cob, CT, 06807","for_sale",579000,2,1,NA,"98 Valley Rd Apt 4","Cos Cob","Connecticut","06807",1156,2014-11-10,"2014",3480,570.876436781609,161732.045977011,5036.44252873563,1270,45329.6867816092,0.0402298850574713,190567.413793103,485.258620689655,334.195402298851,3.56609195402299
"7770","98 Wapping Wood Rd, Ellington, CT, 06029","for_sale",329900,3,2,1.35,"98 Wapping Wood Rd","Ellington","Connecticut","06029",1612,2012-03-20,"2012",7880,530.515228426396,67584.4251269035,4189.82614213198,3000,11218.8020304569,0.0951776649746193,97371.866751269,771.548223350254,594.530456852792,2.98604060913706
"7771","98 Washington Sq Unit 4, Salem, MA, 01970","for_sale",659000,3,3,NA,"98 Washington Sq Unit 4","Salem","Massachusetts","01970",1981,2013-04-03,"2013",21530,983.528100325128,109444.160241523,6267.79656293544,5520,15882.6172782164,0.0780306549001393,179428.505341384,1979.51230840687,958.862052949373,2.45796562935439
"7772","98 Woodland Dr Unit 98, Cromwell, CT, 06416","for_sale",144900,2,2,NA,"98 Woodland Dr Unit 98","Cromwell","Connecticut","06416",979,2011-10-18,"2011",7464,444.564442658092,56840.4381028939,4275.11441586281,3186,9393.23298499464,0.105975361736334,84132.9969185423,626.564040728832,628.557207931404,2.90527867095391
"7773","980 Fifth Ave Unit 17A, New York, NY, 10075","for_sale",8750000,3,4,NA,"980 Fifth Ave Unit 17A","New York","New York","10075",3425,2011-09-27,"2011",14209,5017.14842705328,806456.363079738,14405.4280385671,4727,226503.060525019,0.0598212400591175,1033243.50805827,796.955098880991,988.355760433528,3.59898655781547
